scrape_date,keyword,page,position,last_update,headline_title,snippet,source_news,source_news_url
2025-03-16 11:04:05.476882,Pertamina,22,8,19 jam yang lalu,Alasan Kejagung Periksa Ahok Lebih Dulu Sebelum Direksi Pertamina: Pak Ahok Kan yang Minta,"Jaksa Agung, ST Burhanuddin mengingatkan bahwa Ahok yang meminta kepada Kejagung agar diperiksa sebagai saksi kasus korupsi di PT Pertamina.",Tribunnews.com,https://www.tribunnews.com/nasional/2025/03/15/alasan-kejagung-periksa-ahok-lebih-dulu-sebelum-direksi-pertamina-pak-ahok-kan-yang-minta
2025-03-16 11:04:05.476882,Pertamina,22,9,1 hari lalu,Hoaks: Kejagung Umumkan Koruptor Pertamina akan Dihukum Mati,"KBRN, Banjarmasin: Beredar sebuah video di platform media sosial TikTok yang menyebut Kejaksaan Agung (Kejagung) mengumumkan bahwa koruptor...",RRI.co.id,https://www.rri.co.id/cek-fakta/1391193/hoaks-kejagung-umumkan-koruptor-pertamina-akan-dihukum-mati
2025-03-16 11:04:05.476882,Pertamina,22,10,2 minggu lalu,"Korupsi Pertamina, Kerugian Masyarakat Akibat Pertamax Oplosan Ditaksir Rp 17,4 Triliun per Tahun","Celios menilai pemerintah hanya fokus dalam menghitung kerugian negara dalam korupsi Pertamina, padahal masyarakat juga dirugikan.",Tempo.co,https://www.tempo.co/hukum/korupsi-pertamina-kerugian-masyarakat-akibat-pertamax-oplosan-ditaksir-rp-17-4-triliun-per-tahun-1213472
2025-03-16 11:04:05.476882,Pertamina,23,1,2 minggu lalu,Catat 8 Direktur Pertamina yang Terjerat Tindak Pidana Korupsi,"TEMPO.CO, Jakarta - Direktur Utama PT Pertamina Patra Niaga Riva Siahaan menambah daftar direktur Pertamina yang pernah melakukan korupsi.",Tempo.co,https://www.tempo.co/hukum/catat-8-direktur-pertamina-yang-terjerat-tindak-pidana-korupsi-1214256
2025-03-16 11:04:05.476882,Pertamina,23,2,6 hari lalu,DPR: Tak Ada Wacana Pembentukan Pansus Kasus Tata Kelola Minyak Mentah Pertamina,DPR mendukung penegakan hukum dan mendukung agar Pertamina menjadi lebih baik lagi dalam melayani masyarakat.,Tempo.co,https://www.tempo.co/ekonomi/dpr-tak-ada-wacana-pembentukan-pansus-kasus-tata-kelola-minyak-mentah-pertamina-1217321
2025-03-16 11:04:05.476882,Pertamina,23,3,1 minggu lalu,"Diperiksa Kejagung Terkait Dugaan Korupsi Pertamina, Fitra Eri: Hanya Soal Teknis Mesin dan BBM","Fitra Eri diperiksa bersama tujuh saksi lain yang berasal dari Kementerian ESDM, SKK Migas, serta PT Pertamina dan anak usahanya.",Tempo.co,https://www.tempo.co/ekonomi/diperiksa-kejagung-terkait-dugaan-korupsi-pertamina-fitra-eri-hanya-soal-teknis-mesin-dan-bbm-1215957
2025-03-16 11:04:05.476882,Pertamina,23,4,1 hari lalu,Dasco Tanggapi Ahok yang Diperiksa Kejagung Terkait Pertamina,Wakil Ketua DPR Sufmi Dasco Ahmad berkomentar tentang mantan Komisaris Utama (Komut) PT Pertamina (Persero) Basuki Tjahaja Purnama (Ahok)...,Kompas.com,https://video.kompas.com/watch/1832365/dasco-tanggapi-ahok-yang-diperiksa-kejagung-terkait-pertamina
2025-03-16 11:04:05.476882,Pertamina,23,5,3 hari lalu,Detik-detik Ketegangan Rapat DPR Saat Ahok Dikritik Kasus Korupsi Pertamina,"Rapat DPR dengan PT Pertamina memanas, Andre Rosiade kritik Ahok terkait dugaan korupsi.",Kompas.com,https://www.kompas.com/sulawesi-selatan/read/2025/03/12/172628088/detik-detik-ketegangan-rapat-dpr-saat-ahok-dikritik-kasus
2025-03-16 11:04:05.476882,Pertamina,23,6,1 hari lalu,Pemerintah Dorong Pertamina Bentuk Perusahaan Patungan Bangun Kilang Jumbo,Proyek kilang jumbo berkapasitas 1 juta barel per hari bakal melibatkan perusahaan swasta yang akan berkolaborasi dengan Pertamina.,Validnews,https://validnews.id/ekonomi/pemerintah-dorong-pertamina-bentuk-perusahaan-patungan-bangun-kilang-jumbo
2025-03-16 11:04:05.476882,Pertamina,23,7,2 hari lalu,Ahok Bawa Amplop Coklat ke Kejagung Saat Diperiksa soal Pertamina,"Mantan Komisaris Utama Pertamina, Basuki Tjahaja Purnama alias Ahok, terlihat membawa sebuah amplop coklat saat memenuhi panggilan Kejaksaan...",Kompas.com,https://video.kompas.com/watch/1832040/ahok-bawa-amplop-coklat-ke-kejagung-saat-diperiksa-soal-pertamina
2025-03-16 11:04:05.476882,Pertamina,23,8,16 jam yang lalu,"Viral Soal Isu BBM Pertamax Campur Air di SPBU Solo, Polisi Ikut Buka Suara: Pertamina Beberkan Fakta - Radar Solo",Pertamina Patra Niaga hingga kepolisian telah buka suara atas viral isu BBM Pertamax campur air di sejumlah SPBU di Solo.,Radar Solo,https://radarsolo.jawapos.com/solo/845768132/viral-soal-isu-bbm-pertamax-campur-air-di-spbu-solo-polisi-ikut-buka-suara-pertamina-beberkan-fakta
2025-03-16 11:04:05.476882,Pertamina,23,9,1 hari lalu,"Kejagung Periksa 120 Saksi Kasus Korupsi Pertamina, Eks Dirut Nicke Widyawati Berpotensi Dipanggil",Kejaksaan Agung (Kejagung) telah memeriksa lebih dari 120 orang terkait dugaan korupsi tata kelola minyak mentah di PT Pertamina.,Kompas.tv,https://www.kompas.tv/nasional/580524/kejagung-periksa-120-saksi-kasus-korupsi-pertamina-eks-dirut-nicke-widyawati-berpotensi-dipanggil
2025-03-16 11:04:05.476882,Pertamina,23,10,3 hari lalu,Kejagung Usut soal Grup WA Orang-Orang Senang di Kasus Pertamina,Jaksa Agung memastikan bahwa para tersangka kasus korupsi Pertamina tidak diperbolehkan membawa alat komunikasi selama ditahan.,Tirto.id,https://tirto.id/kejagung-usut-soal-grup-wa-orang-orang-senang-di-kasus-pertamina-g9np
2025-03-16 11:04:05.476882,Pertamina,24,1,3 hari lalu,Detik-detik Ketegangan Rapat DPR Saat Ahok Dikritik Kasus Korupsi Pertamina,"Rapat DPR dengan PT Pertamina memanas, Andre Rosiade kritik Ahok terkait dugaan korupsi.",Kompas.com,https://www.kompas.com/sulawesi-selatan/read/2025/03/12/172628088/detik-detik-ketegangan-rapat-dpr-saat-ahok-dikritik-kasus
2025-03-16 11:04:05.476882,Pertamina,24,2,2 hari lalu,"Selama Ramadan, Pertamina Jamin Stok BBM dan Elpiji di Riau Aman","Wilson Edi Wijaya, Sales Area Manajer PT Pertamina mengatakan stok bahan bakar minyak (BBM) dan elpiji di Riau aman selama periode Ramadhan...",suarapekanbaru.com,https://suarapekanbaru.com/news/detail/9693/selama-ramadan-pertamina-jamin-stok-bbm-dan-elpiji-di-riau-aman
2025-03-16 11:04:05.476882,Pertamina,24,3,1 hari lalu,"Kejagung Periksa 120 Saksi Kasus Korupsi Pertamina, Nama Eks Dirut Bisa Dipanggil - Saba Cirebon",Kejagung periksa 120 saksi dalam kasus korupsi Pertamina. Eks Dirut Nicke Widyawati & Alfian Nasution berpotensi dipanggil penyidik.,Saba Cirebon,https://cirebon.pikiran-rakyat.com/nasional/pr-049155096/kejagung-periksa-120-saksi-kasus-korupsi-pertamina-nama-eks-dirut-bisa-dipanggil
2025-03-16 11:04:05.476882,Pertamina,24,4,3 hari lalu,Kejagung Usut soal Grup WA Orang-Orang Senang di Kasus Pertamina,Jaksa Agung memastikan bahwa para tersangka kasus korupsi Pertamina tidak diperbolehkan membawa alat komunikasi selama ditahan.,Tirto.id,https://tirto.id/kejagung-usut-soal-grup-wa-orang-orang-senang-di-kasus-pertamina-g9np
2025-03-16 11:04:05.476882,Pertamina,24,5,2 minggu lalu,Kejagung Sebut Ada Peluang Ahok Dipanggil Karena Kasus Korupsi Pertamina,"Kejagung membuka peluang memeriksa Ahok terkait dugaan korupsi Pertamina senilai Rp193,7 triliun. Sembilan tersangka sudah ditetapkan.",Metrotvnews.com,https://www.metrotvnews.com/read/b1oCV4B5-kejagung-sebut-ada-peluang-ahok-dipanggil-karena-kasus-korupsi-pertamina
2025-03-16 11:04:05.476882,Pertamina,24,6,6 hari lalu,Kejaksaan Agung Selisik Dugaan Keterlibatan Riza Chalid di Kasus Korupsi Pertamina,Kejaksaan Agung berupaya mencari keberadaan Riza Chalid atas dugaan keterlibatan di kasus korupsi tata kelola minyak mentah Pertamina.,Tempo.co,https://www.tempo.co/hukum/kejaksaan-agung-selisik-dugaan-keterlibatan-riza-chalid-di-kasus-korupsi-pertamina-1217236
2025-03-16 11:04:05.476882,Pertamina,24,7,1 hari lalu,Ahok: Eks Dirut Pertamina Patra Niaga Harusnya Ikut Diperiksa Kejagung,JAKARTA - Nama mantan Direktur Utama PT Pertamina Patra Niaga Alfian Nasution disebut oleh Basuki Tjahaja Purnama atau Ahok usai menjalani...,Detak.co,https://detak.co/kategori/nasional/ahok-eks-dirut-pertamina-patra-niaga-harusnya-ikut-diperiksa-kejagung
2025-03-16 11:04:05.476882,Pertamina,24,8,14 jam yang lalu,Karier dan Kekayaan Jaksa Agung ST Burhanuddin yang Sebut Bakal Ada Tersangka Baru Korupsi Pertamina,Karier dan harta kekayaan Jaksa Agung ST Burhanuddin yang kembali disorot karena menyebut akan ada tersangka baru dalam kasus korupsi...,Tribunbengkulu.com,https://bengkulu.tribunnews.com/2025/03/15/karier-dan-kekayaan-jaksa-agung-st-burhanuddin-yang-sebut-bakal-ada-tersangka-baru-korupsi-pertamina
2025-03-16 11:04:05.476882,Pertamina,24,9,2 minggu lalu,Modus Korupsi Pertamina: Oplos Pertalite Jadi Pertamax,"Modus Korupsi Pertamina yang mengoplos Ron 90 (pertalite) menjadi Ron 92 (pertamax) terungkap oleh Kejagung, negara rugi Rp. 193,7 triliun.",Universitas Muhammadiyah Jakarta,https://umj.ac.id/just_info/modus-korupsi-pertamina-oplos-pertalite-jadi-pertamax/
2025-03-16 11:04:05.476882,Pertamina,24,10,4 hari lalu,"Kabar Tersangka Kasus Korupsi Pertamina Punya Grup WA Dinamai Orang-Orang Senang, Ini Kata Kejagung","Informasi yang didapat, grup WA orang-orang senang hanya berisi orang-orang dari pihak Sub Holding Pertamina, tersangka dari pihak swasta tidak ada di...",Liputan6.com,https://www.liputan6.com/news/read/5955584/kabar-tersangka-kasus-korupsi-pertamina-punya-grup-wa-dinamai-orang-orang-senang-ini-kata-kejagung
2025-03-16 11:04:05.476882,Pertamina,25,1,2 minggu lalu,Fakta Terbaru Kasus Korupsi Minyak Mentah Pertamina,Kejaksaan Agung masih terus mengusut kasus korupsi tata kelola minyak mentah dan produk kilang pada PT Pertamina periode 2018-2023.,CNN Indonesia,https://www.cnnindonesia.com/nasional/20250228083833-12-1203336/fakta-terbaru-kasus-korupsi-minyak-mentah-pertamina
2025-03-16 11:04:05.476882,Pertamina,25,2,5 hari lalu,Bahlil Pastikan Kualitas BBM Pertamina Sesuai Standar,"""Saya ingin memastikan bahwa untuk urusan Pertamina semuanya berjalan baik dan kualitas yang dijual itu Insyaallah sesuai dengan standar,""...",detikNews,https://news.detik.com/berita/d-7815700/bahlil-pastikan-kualitas-bbm-pertamina-sesuai-standar
2025-03-16 11:04:05.476882,Pertamina,25,3,6 hari lalu,"Polisi Temukan Pertalite Oplosan di SPBU Medan, Ini Kata Pertamina Patra Niaga","Pertamina Patra Niaga Regional Sumatera Bagian Utara menanggapi temuan BBM oplosan di SPBU Jalan Flamboyan, Kota Medan.",Tempo.co,https://www.tempo.co/hukum/polisi-temukan-pertalite-oplosan-di-spbu-medan-ini-kata-pertamina-patra-niaga-1217258
2025-03-16 11:04:05.476882,Pertamina,25,4,2 minggu lalu,Suara Patah Hati Akibat Dugaan Korupsi Minyak Pertamina,Tingkat kepercayaan warga pada Pertamina diuji akibat dugaan korupsi. Suara warga yang kecewa bermunculan dan butuh kepastian untuk...,Kompas.id,https://www.kompas.id/artikel/suara-patah-hati-karena-dugaan-korupsi-pertamina
2025-03-16 11:04:05.476882,Pertamina,25,5,2 minggu lalu,"Kejagung Tetapkan Dua Tersangka Baru Korupsi Pertamina, Diduga Atur ""Blending""","Jumlah tersangka kasus dugaan korupsi tata kelola minyak mentah di PT Pertamina yang merugikan keuangan negara hingga Rp 193,7 triliun...",Kompas.id,https://www.kompas.id/artikel/kejagung-tetapkan-dua-tersangka-baru-korupsi-pertamina-diduga-atur-pengoplosan
2025-03-16 11:04:05.476882,Pertamina,25,6,2 minggu lalu,Duduk Perkara Dugaan Korupsi Pertamina Rugikan Negara Rp193 T,"Kejaksaan Agung (Kejagung) mengungkap konstruksi perkara dugaan korupsi tata kelola minyak dan produk pada PT Pertamina, Sub Holding,...",CNN Indonesia,https://www.cnnindonesia.com/nasional/20250225091559-12-1202090/duduk-perkara-dugaan-korupsi-pertamina-rugikan-negara-rp193-t
2025-03-16 11:04:05.476882,Pertamina,25,7,3 hari lalu,Rapat DPR Memanas: Ahok Disebut 'Bacot' dan 'Pahlawan Kesiangan' dalam Korupsi Pertamina Halaman all,Rapat dengar pendapat antara Komisi VI DPR dan PT Pertamina (Persero) memanas ketika nama Ahok disebut-sebut. Halaman all.,Kompas.com,https://www.kompas.com/kalimantan-timur/read/2025/03/12/164212688/rapat-dpr-memanas-ahok-disebut-bacot-dan-pahlawan-kesiangan?page=all
2025-03-16 11:04:05.476882,Pertamina,25,8,2 minggu lalu,Daftar 9 Tersangka Kasus Dugaan Korupsi Minyak Mentah Pertamina,Total sembilan orang ditetapkan jadi tersangka dalam kasus dugaan korupsi tata kelola minyak mentah dan produk kilang pada PT Pertamina...,CNN Indonesia,https://www.cnnindonesia.com/nasional/20250227073550-12-1202923/daftar-9-tersangka-kasus-dugaan-korupsi-minyak-mentah-pertamina
2025-03-16 11:04:05.476882,Pertamina,25,9,3 hari lalu,"Legislator PDIP Usul Panja untuk Kasus Pertamina, Andre Rosiade: Mayoritas Fraksi Sepakat Tidak Perlu",Wakil Ketua Komisi VI DPR Andre Rosiade mengungkapkan bahwa mayoritas fraksi di Komisi VI DPR sepakat untuk menolak usulan pembentukan...,SINDOnews Nasional,https://nasional.sindonews.com/read/1541375/12/legislator-pdip-usul-panja-untuk-kasus-pertamina-andre-rosiade-mayoritas-fraksi-sepakat-tidak-perlu-1741737811
2025-03-16 11:04:05.476882,Pertamina,25,10,1 minggu lalu,"Jokowi Buka Suara soal Korupsi Pertamina, Singgung Kontrol Komisaris-Direksi",Jokowi buka suara soal kasus dugaan korupsi tata kelola minyak mentah Pertamina yang tengah diusut Kejaksaan Agung.,detikcom,https://www.detik.com/jateng/berita/d-7810429/jokowi-buka-suara-soal-korupsi-pertamina-singgung-kontrol-komisaris-direksi
2025-03-16 11:04:05.476882,Pertamina,26,1,1 hari lalu,"Kejagung Periksa 120 Saksi Kasus Korupsi Pertamina, Nama Eks Dirut Bisa Dipanggil - Saba Cirebon",Kejagung periksa 120 saksi dalam kasus korupsi Pertamina. Eks Dirut Nicke Widyawati & Alfian Nasution berpotensi dipanggil penyidik.,Saba Cirebon,https://cirebon.pikiran-rakyat.com/nasional/pr-049155096/kejagung-periksa-120-saksi-kasus-korupsi-pertamina-nama-eks-dirut-bisa-dipanggil
2025-03-16 11:04:05.476882,Pertamina,26,2,1 hari lalu,Pertamina EP Serah Terima Pengelolaan Area Operasi dan Aset untuk Optimalisasi Produksi Migas,PT Pertamina EP melakukan penandatanganan berita acara serah terima pengelolaan area operasi dan aset dengan mitra Kerja Sama Operasi.,Investortrust.id,https://investortrust.id/business/59742/pertamina-ep-serah-terima-pengelolaan-area-operasi-dan-aset-untuk-optimalisasi-produksi-migas
2025-03-16 11:04:05.476882,Pertamina,26,3,2 minggu lalu,Skandal Minyak Pertamina: Bagaimana Kronologi dan Apa Dampaknya?,"Kasus korupsi minyak mentah oleh Pertamina diduga merugikan negara Rp 193,7 triliun. Bagaimana hal itu terjadi dan apa dampaknya bagi...",Kompas.id,https://www.kompas.id/artikel/skandal-minyak-pertamina-bagaimana-kronologi-dan-apa-dampaknya
2025-03-16 11:04:05.476882,Pertamina,26,4,2 hari lalu,"Ahok Sebut Korupsi di Pertamina Sangat Kompleks, Tak Hanya Sebatas Pengoplosan BBM","Jakarta, VIVA - Mantan Komisaris Utama Pertamina, Basuki Tjahaja Purnama atau Ahok mengatakan kalau kasus dugaan korupsi tata kelola minyak...",VIVA.co.id,https://www.viva.co.id/berita/nasional/1806732-ahok-sebut-korupsi-di-pertamina-sangat-kompleks-tak-hanya-sebatas-pengoplosan-bbm
2025-03-16 11:04:05.476882,Pertamina,26,5,6 hari lalu,Jaksa Agung Buka Peluang Tuntut Hukuman Mati Tersangka Korupsi Pertamina,Jaksa Agung ST Burhanuddin memastikan akan memperberat hukuman sembilan tersangka kasus korupsi tata kelola minyak mentah di PT Pertamina...,SINDOnews Nasional,https://nasional.sindonews.com/read/1540393/13/jaksa-agung-buka-peluang-tuntut-hukuman-mati-tersangka-korupsi-pertamina-1741532602
2025-03-16 11:04:05.476882,Pertamina,26,6,5 hari lalu,"""Pertamax Gan"", Pembelajaran Manajemen Krisis Riuh ""Oplosan"" Pertamina - Kompas.com",Apakah Pertamina akan berhasil memadamkan api kekecewaan publik atau malah menyiramnya dengan 'bensin' blunder komunikasi?,Kompas.com,https://www.kompas.com/tren/read/2025/03/10/141754365/pertamax-gan-pembelajaran-manajemen-krisis-riuh-oplosan-pertamina?page=all
2025-03-16 11:04:05.476882,Pertamina,26,7,1 hari lalu,Jaksa Agung Tegaskan Tak Takut Periksa Siapa pun dalam Kasus Korupsi Pertamina,Jaksa Agung Sanitiar Burhanuddin menegaskan tidak gentar untuk memeriksa siapa pun dalam mengusut dugaan korupsi tata kelola minyak mentah...,Kompas.tv,https://www.kompas.tv/nasional/580529/jaksa-agung-tegaskan-tak-takut-periksa-siapa-pun-dalam-kasus-korupsi-pertamina
2025-03-16 11:04:05.476882,Pertamina,26,8,3 hari lalu,Momen Nama Ahok Disebut-sebut dalam Rapat DPR dengan Pertamina,"Nama mantan Komisaris Utama (Komut) Pertamina, Basuki Tjahaja Purnama (Ahok), disebut-sebut dalam rapat dengar pendapat Komisi VI DPR dengan...",Kompas.com,https://video.kompas.com/watch/1831917/momen-nama-ahok-disebut-sebut-dalam-rapat-dpr-dengan-pertamina
2025-03-16 11:04:05.476882,Pertamina,26,9,5 hari lalu,Bamsoet Desak Kejagung Percepat Pemeriksaan Kasus Korupsi Pertamina,Wakil Ketua Umum Partai Golkar ini Kejagung harus segera melacak aliran dana hasil korupsi melalui kerja sama dengan PPATK dan pihak terkait...,detikNews,https://news.detik.com/berita/d-7816485/bamsoet-desak-kejagung-percepat-pemeriksaan-kasus-korupsi-pertamina
2025-03-16 11:04:05.476882,Pertamina,26,10,3 hari lalu,Kejagung Periksa Ahok Terkait Kasus Dugaan Korupsi di Pertamina Kamis Besok,Kejagung masih menyelidiki kasus dugaan korupsi tata kelola minyak mentah dan produk kilang pada PT Pertamina.,SINDOnews Nasional,https://nasional.sindonews.com/read/1541673/13/kejagung-periksa-ahok-terkait-kasus-dugaan-korupsi-di-pertamina-kamis-besok-1741773833
2025-03-16 11:04:05.476882,Pertamina,27,1,1 hari lalu,Pertamina EP Serah Terima Pengelolaan Area Operasi dan Aset untuk Optimalisasi Produksi Migas,PT Pertamina EP melakukan penandatanganan berita acara serah terima pengelolaan area operasi dan aset dengan mitra Kerja Sama Operasi.,Investortrust.id,https://investortrust.id/business/59742/pertamina-ep-serah-terima-pengelolaan-area-operasi-dan-aset-untuk-optimalisasi-produksi-migas
2025-03-16 11:04:05.476882,Pertamina,27,2,1 hari lalu,"Jaksa Agung Blak-blakan Soal Tersangka Baru Kasus Pertamina: Pasti Ada, Tunggu Waktu","FAJAR.CO.ID, JAKARTA — Jaksa Agung ST Burhanudin memastikan bahwa pihaknya tinggal menunggu waktu untuk mengumumkan tersangka baru dalam...",FAJAR,https://fajar.co.id/2025/03/15/jaksa-agung-blak-blakan-soal-tersangka-baru-kasus-pertamina-pasti-ada-tunggu-waktu/
2025-03-16 11:04:05.476882,Pertamina,27,3,2 hari lalu,"Ahok Sebut Korupsi di Pertamina Sangat Kompleks, Tak Hanya Sebatas Pengoplosan BBM","Jakarta, VIVA - Mantan Komisaris Utama Pertamina, Basuki Tjahaja Purnama atau Ahok mengatakan kalau kasus dugaan korupsi tata kelola minyak...",VIVA.co.id,https://www.viva.co.id/berita/nasional/1806732-ahok-sebut-korupsi-di-pertamina-sangat-kompleks-tak-hanya-sebatas-pengoplosan-bbm
2025-03-16 11:04:05.476882,Pertamina,27,4,6 hari lalu,Jaksa Agung Buka Peluang Tuntut Hukuman Mati Tersangka Korupsi Pertamina,Jaksa Agung ST Burhanuddin memastikan akan memperberat hukuman sembilan tersangka kasus korupsi tata kelola minyak mentah di PT Pertamina...,SINDOnews Nasional,https://nasional.sindonews.com/read/1540393/13/jaksa-agung-buka-peluang-tuntut-hukuman-mati-tersangka-korupsi-pertamina-1741532602
2025-03-16 11:04:05.476882,Pertamina,27,5,5 hari lalu,"""Pertamax Gan"", Pembelajaran Manajemen Krisis Riuh ""Oplosan"" Pertamina - Kompas.com",Apakah Pertamina akan berhasil memadamkan api kekecewaan publik atau malah menyiramnya dengan 'bensin' blunder komunikasi?,Kompas.com,https://www.kompas.com/tren/read/2025/03/10/141754365/pertamax-gan-pembelajaran-manajemen-krisis-riuh-oplosan-pertamina?page=all
2025-03-16 11:04:05.476882,Pertamina,27,6,5 hari lalu,Bamsoet Desak Kejagung Percepat Pemeriksaan Kasus Korupsi Pertamina,Wakil Ketua Umum Partai Golkar ini Kejagung harus segera melacak aliran dana hasil korupsi melalui kerja sama dengan PPATK dan pihak terkait...,detikNews,https://news.detik.com/berita/d-7816485/bamsoet-desak-kejagung-percepat-pemeriksaan-kasus-korupsi-pertamina
2025-03-16 11:04:05.476882,Pertamina,27,7,3 hari lalu,Kejagung Periksa Ahok Terkait Kasus Dugaan Korupsi di Pertamina Kamis Besok,Kejagung masih menyelidiki kasus dugaan korupsi tata kelola minyak mentah dan produk kilang pada PT Pertamina.,SINDOnews Nasional,https://nasional.sindonews.com/read/1541673/13/kejagung-periksa-ahok-terkait-kasus-dugaan-korupsi-di-pertamina-kamis-besok-1741773833
2025-03-16 11:04:05.476882,Pertamina,27,8,2 minggu lalu,"Kronologi Kasus Pertamina Rugikan Negara Rp 193,7 Triliun, Produk RON 90 Dibayar Seharga RON 92","Kasus dugaan korupsi pengadaan minyak mentah Pertamina merugikan negara hingga Rp 193,7 triliun. Bagaimana kronologi dugaan korupsi itu...",Kompas.id,https://www.kompas.id/artikel/kronologi-kasus-pertamina-rugikan-negara-rp-1937-triliun-produk-ron-90-dibayar-seharga-ron-92
